x0000,y0000
2725,10.26681076,
2726,10.26640023,
2727,10.26638113,
2728,10.26634294,
2729,10.26619019,
2730,10.26619019,
2731,10.26603743,
2732,10.26591332,
2733,10.26603743,
2734,10.26590377,
2735,10.26589422,
2736,10.26591809,
2737,10.26567941,
2738,10.26586558,
2739,10.26587035,
2740,10.26559348,
2741,10.26602788,
2742,10.26603266,
2743,10.26587035,
2744,10.26560303,
2745,10.26575101,
2746,10.26613768,
2747,10.26595151,
2748,10.26594673,
2749,10.26573669,
2750,10.26598015,
2751,10.26590854,
2752,10.26587513,
2753,10.26550756,
2754,5.140291353,
2755,5.142549284,
2756,5.142749776,
2757,5.143141215,
2758,5.143494464,
2759,5.143718825,
2760,5.143675862,
2761,5.143733146,
2762,5.143389444,
2763,5.143714051,
2764,5.143718825,
2765,5.143971828,
2766,5.1440673,
2767,5.144038659,
2768,5.144301209,
2769,5.14401479,
2770,5.144348945,
2771,5.144191415,
2772,5.144234378,
2773,5.144415776,
2774,5.144353719,
2775,5.144802441,
2776,5.144177094,
2777,5.14432985,
2778,5.144573306,
2779,5.144511249,
2780,5.144415776,
2781,5.14463059,
2782,5.14457808,
2783,5.144597174,
2784,5.144606721,
2785,5.144673552,
2786,5.144764251,
2787,10.2693742,
2788,10.26807577,
2789,10.2671115,
2790,10.26712582,
2791,10.2670208,
2792,10.26692055,
2793,10.26659117,
2794,10.26638591,
2795,10.26631908,
2796,10.26648138,
2797,10.26643364,
2798,10.26630953,
2799,10.26622838,
2800,10.26620451,
2801,10.26628089,
2802,10.2662236,
2803,10.26619496,
2804,10.26605175,
2805,10.26620451,
2806,10.26605175,
2807,10.26611858,
2808,10.26611858,
2809,10.26606607,
2810,10.26612336,
2811,10.26621883,
2812,10.26596105,
2813,10.26617109,
2814,10.26602311,
2815,10.26613768,
2816,10.26604221,
2817,10.26591809,
2818,10.26603743,
2819,10.26629521,
2820,5.13846305,
2821,5.141919163,
2822,5.142501547,
2823,5.142959816,
2824,5.143284424,
2825,5.143527879,
2826,5.143398991,
2827,5.143766561,
2828,5.143322613,
2829,5.14380475,
2830,5.143737919,
2831,5.143943186,
2832,5.144029111,
2833,5.144010017,
2834,5.144000469,
2835,5.143900223,
2836,5.144062527,
2837,5.14442055,
2838,5.144425323,
2839,5.144339398,
2840,5.144167547,
2841,5.144468286,
2842,5.144162773,
2843,5.144325077,
2844,5.144396681,
2845,5.144325077,
2846,5.144439644,
2847,5.144334624,
2848,5.144611495,
2849,5.144444418,
2850,5.144687873,
2851,5.144310756,
2852,5.144640137,
2853,10.27093041,
2854,10.268324,
2855,10.26770343,
2856,10.2672022,
2857,10.26703035,
2858,10.26670574,
2859,10.26662936,
2860,10.26663414,
2861,10.26629521,
2862,10.26640023,
2863,10.26657208,
2864,10.26652434,
2865,10.2667487,
2866,10.26647661,
2867,10.26629043,
2868,10.26660072,
2869,10.26659595,
2870,10.26656731,
2871,10.2664241,
2872,10.26632862,
2873,10.26632862,
2874,10.26625702,
2875,10.26611858,
2876,10.26606607,
2877,10.26625225,
2878,10.26627611,
2879,10.26611858,
2880,10.26630476,
2881,10.26600879,
2882,10.26631908,
2883,10.2659706,
2884,10.26584649,
2885,10.26605653,
2886,10.266152,
2887,5.141527725,
2888,5.14238698,
2889,5.142830928,
2890,5.143303518,
2891,5.1435422,
2892,5.143465822,
2893,5.143771335,
2894,5.144167547,
2895,5.143928865,
2896,5.144048206,
2897,5.14427734,
2898,5.143938412,
2899,5.143895449,
2900,5.14442055,
2901,5.144100716,
2902,5.041472277,
2903,5.041782564,
2904,5.041906678,
2905,5.041691864,
2906,5.041839847,
2907,5.04198783,
2908,4.938944085,
2909,4.938953632,
2910,4.938791328,
2911,4.938886801,
2912,4.938886801,
2913,4.836191532,
2914,4.836153342,
2915,4.71705108,
2916,4.526902766,
2917,4.527069843,
2918,4.527241694,
2919,9.54401517,
2920,9.445864403,
2921,9.441410599,
2922,9.239232718,
2923,9.135592268,
2924,9.135850045,
2925,9.039613507,
2926,8.930044199,
2927,8.930053746,
2928,8.82715321,
2929,8.723999671,
2930,8.724009219,
2931,8.537942365,
2932,8.518862135,
2933,8.518604359,
2934,8.518518433,
2935,8.518661642,
2936,8.415517651,
2937,8.415517651,
2938,8.312640983,
2939,8.247581073,
2940,8.106653739,
2941,8.106543945,
2942,8.004139867,
2943,8.004302171,
2944,8.004168509,
2945,8.004478796,
2946,7.901229784,
2947,7.695204351,
2948,7.592485213,
2949,7.386860766,
2950,7.386836898,
2951,7.181116977,
2952,1.952265096,
2953,1.747805417,
2954,1.645186525,
2955,1.439743476,
2956,1.337095943,
2957,1.308974443,
2958,1.072822582,
2959,1.02895285,
2960,1.029344289,
2961,1.02953046,
2962,0.9796220775,
2963,0.8236768784,
2964,0.6183293019,
2965,0.6185202474,
2966,0.4124518516,
2967,0.3097422611,
2968,0.1043946847,
2969,0.001403449508,
2970,-0.2044453589,
2971,0,
2972,0,
2973,0,
2974,0,
2975,0,
2976,0,
2977,0,
2978,-0.2058535821,
2979,-0.08685156581,
2980,0.1053398649,
2981,0.20806855,
2982,0.3111695788,
2983,0.5167367426,
2984,5.642855165,
2985,5.641867022,
2986,5.673062745,
2987,5.743612338,
2988,5.871163939,
2989,5.949270201,
2990,6.154574814,
2991,6.154808723,
2992,6.154383869,
2993,6.154331359,
2994,6.154331359,
2995,6.154183376,
2996,6.15409745,
2997,6.195709251,
2998,6.359826918,
2999,6.500634912,
3000,6.668275523,
3001,6.699700381,
3002,6.874262767,
3003,7.004497153,
3004,7.182587258,
3005,7.309513513,
3006,7.490687388,
3007,7.59342562,
3008,7.696526649,
3009,7.696125663,
3010,7.696364345,
3011,7.696044511,
3012,7.696292741,
3013,7.696182947,
3014,7.799121672,
3015,7.798892537,
3016,2.776734399,
3017,2.94358736,
3018,3.086648511,
3019,3.247964052,
3020,3.396357356,
3021,3.601814727,
3022,3.601771764,
3023,3.705216495,
3024,3.807940406,
3025,4.01350757,
3026,4.013603043,
3027,4.116556089,
3028,4.116556089,
3029,4.322576748,
3030,4.391598777,
3031,4.425558436,
3032,4.491511016,
3033,4.528110496,
3034,4.528172554,
3035,4.528072307,
3036,4.528163006,
3037,4.631130373,
3038,4.631015806,
3039,4.63117811,
3040,4.631159015,
3041,4.631154242,
3042,4.630906012,
3043,4.631159015,
3044,4.630805766,
3045,4.630925107,
3046,4.631149468,
3047,4.631001485,
3048,9.760132073,
3049,9.754122063,
3050,9.753778361,
3051,9.75360651,
3052,9.753253261,
3053,9.753224619,
3054,9.752947748,
3055,9.752947748,
3056,9.752909559,
3057,9.752752029,
3058,9.752752029,
3059,9.752627914,
3060,9.752666103,
3061,9.752446516,
3062,9.752914333,
3063,9.75266133,
3064,9.752489479,
3065,9.752351043,
3066,9.752427422,
3067,9.752355817,
3068,9.75245129,
3069,9.752246023,
3070,9.752222155,
3071,9.752255571,
3072,9.752174419,
3073,9.752121909,
3074,9.752207834,
3075,9.75208372,
3076,9.752150551,
3077,9.752164871,
3078,9.752260344,
3079,9.752179192,
3080,4.626170564,
3081,4.628423721,
3082,4.62903952,
3083,4.629278202,
3084,4.629473921,
3085,4.6294596,
3086,4.629574167,
3087,4.629750792,
3088,4.629831944,
3089,4.630218609,
3090,4.629841491,
3091,4.629965606,
3092,4.630132683,
3093,4.629956058,
3094,4.630003795,
3095,4.630280666,
3096,4.630094494,
3097,4.630385686,
3098,4.629979927,
3099,4.630223382,
3100,4.63014223,
3101,4.630232929,
3102,4.630314081,
3103,4.63029976,
3104,4.630567084,
3105,4.630309308,
3106,4.63029976,
3107,4.630433422,
3108,4.630347497,
3109,4.630294987,
3110,4.630438196,
3111,4.630433422,
3112,9.757286985,
3113,9.754403708,
3114,9.753892928,
3115,9.75339647,
3116,9.753148241,
3117,9.752876143,
3118,9.752723387,
3119,9.752594499,
3120,9.75245129,
3121,9.752484705,
3122,9.752308081,
3123,9.752465611,
3124,9.752565857,
3125,9.752274665,
3126,9.752226929,
3127,9.752355817,
3128,9.752370138,
3129,9.752417874,
3130,9.752456063,
3131,9.752413101,
3132,9.752441742,
3133,9.752236476,
3134,9.752179192,
3135,9.752422648,
3136,9.752408327,
3137,9.752365364,
3138,9.752121909,
3139,9.752327175,
3140,9.752336722,
3141,9.752255571,
3142,9.752284212,
3143,4.626371057,
3144,4.628333022,
3145,4.629006105,
3146,4.629321165,
3147,4.629493016,
3148,4.629660093,
3149,4.629593262,
3150,4.629889228,
3151,4.629979927,
3152,4.629917869,
3153,4.630118362,
3154,4.630242477,
3155,4.630290213,
3156,4.630056305,
3157,4.630371365,
3158,4.630309308,
3159,4.630314081,
3160,4.630619594,
3161,4.630466838,
3162,4.630170872,
3163,4.63045729,
3164,4.630428649,
3165,4.630695972,
3166,4.630366591,
3167,4.630614821,
3168,4.6305098,
3169,4.630524121,
3170,4.630948975,
3171,9.757096039,
3172,9.754451444,
3173,9.753826097,
3174,9.753506264,
3175,9.753277129,
3176,9.75318643,
3177,9.753353507,
3178,9.752942974,
3179,10.26737882,
3180,10.26741224,
3181,10.26714969,
3182,10.26723084,
3183,10.26699693,
3184,10.26699693,
3185,10.26710673,
3186,10.26718788,
3187,10.26683463,
3188,10.26694442,
3189,10.26693488,
3190,10.26683463,
3191,10.26709241,
3192,10.26724516,
3193,10.26677735,
3194,10.26701603,
3195,10.26692533,
3196,10.26697306,
3197,10.26681076,
3198,10.26689669,
3199,10.26681553,
3200,10.26668665,
3201,10.26693488,
3202,4.111171425,
3203,4.113481866,
3204,4.628972689,
3205,5.653443094,
3206,5.652727048,
3207,6.783014681,
3208,6.679154644,
3209,6.679049624,
3210,6.679135549,
3211,6.679331268,
3212,6.679059171,
3213,6.679164191,
3214,6.679293079,
3215,6.679293079,
3216,6.166971952,
3217,6.167110387,
3218,6.167377711,
3219,6.167181992,
3220,6.167425447,
3221,6.167358616,
3222,6.167229728,
3223,6.167263143,
3224,6.167329974,
3225,6.167368164,
3226,6.167492278,
3227,6.167339522,
3228,6.167253596,
3229,6.16725837,
3230,6.679865916,
3231,6.679493572,
3232,6.679455383,
3233,6.679589045,
3234,7.705348331,
3235,7.704975988,
3236,7.704804137,
3237,7.704737306,
3238,7.704670475,
3239,7.704851873,
3240,7.704603644,
3241,7.704603644,
3242,8.217383041,
3243,8.216332841,
3244,9.242268752,
3245,9.731585719,
3246,9.753315318,
3247,10.26810919,
3248,10.26734063,
3249,10.26744565,
3250,10.26750294,
3251,9.752594499,
3252,9.240841434,
3253,9.24092736,
3254,9.240936907,
3255,9.241075342,
3256,9.75308141,
3257,9.753057542,
3258,9.752794992,
3259,9.752704293,
3260,9.752561083,
3261,9.752995484,
3262,9.752756803,
3263,9.753043221,
3264,9.753100504,
3265,4.626223074,
3266,4.627998867,
3267,4.628681497,
3268,4.628996557,
3269,4.629292523,
3270,4.629483468,
3271,4.629316391,
3272,4.6299847,
3273,4.629650546,
3274,4.629769887,
3275,4.629817623,
3276,4.629841491,
3277,4.630218609,
3278,4.630199514,
3279,4.630108815,
3280,4.630462064,
3281,4.630218609,
3282,4.630318855,
3283,4.630380912,
3284,4.630275892,
3285,4.63014223,
3286,4.630084947,
3287,4.630428649,
3288,4.630275892,
3289,4.630323629,
3290,4.630571858,
3291,4.63035227,
3292,4.630490706,
3293,4.630428649,
3294,4.630715067,
3295,5.958430811,
3296,9.755749873,
3297,9.755339341,
3298,9.754069553,
3299,9.75381655,
3300,9.753797456,
3301,9.753534905,
3302,9.753353507,
3303,9.753487169,
3304,9.753262808,
3305,9.753410791,
3306,9.753401244,
3307,9.753047994,
3308,9.753300997,
3309,9.753129146,
3310,9.753124373,
3311,9.753205524,
3312,9.75318643,
3313,9.752771123,
3314,9.752909559,
3315,9.753110052,
3316,9.752699519,
3317,9.752942974,
3318,9.753129146,
3319,9.753138694,
3320,9.752833181,
3321,9.752942974,
3322,9.75281886,
3323,9.752642235,
3324,4.62725418,
3325,4.628710139,
3326,4.6289345,
3327,4.62903952,
3328,4.629483468,
3329,4.629631451,
3330,4.629703056,
3331,4.629741245,
3332,4.630132683,
3333,4.629865359,
3334,4.630323629,
3335,4.630065852,
3336,4.629874907,
3337,4.630376139,
3338,4.630061079,
3339,4.630189967,
3340,4.630423875,
3341,4.630657783,
3342,4.630447743,
3343,4.63049548,
3344,4.63045729,
3345,4.630423875,
3346,4.630490706,
3347,4.630643462,
3348,4.630571858,
3349,4.630767577,
3350,4.6306005,
3351,4.630700746,
3352,4.630476385,
3353,4.630648236,
3354,9.756580486,
3355,9.75516749,
3356,9.75485243,
3357,9.754303461,
3358,9.754122063,
3359,9.754122063,
3360,9.753830871,
3361,9.753721077,
3362,9.753721077,
3363,9.753778361,
3364,9.753687662,
3365,9.75360651,
3366,9.753511037,
3367,9.753406017,
3368,9.753310545,
3369,9.753382149,
3370,9.753482395,
3371,9.753296224,
3372,9.753439433,
3373,9.753377375,
3374,9.753491943,
3375,9.753530132,
3376,9.753296224,
3377,9.753410791,
3378,9.753463301,
3379,9.753554,
3380,9.753047994,
3381,9.753095731,
3382,9.753052768,
3383,7.909306779,
3384,4.62777928,
3385,4.628920179,
3386,4.629053841,
3387,4.629411864,
3388,4.629540752,
3389,4.62972215,
3390,4.629688735,
3391,4.629846265,
3392,4.62987968,
3393,4.630223382,
3394,4.629898775,
3395,4.630094494,
3396,4.630347497,
3397,4.63033795,
3398,4.630199514,
3399,4.63035227,
3400,4.630519348,
3401,4.630328402,
3402,4.630595726,
3403,4.630648236,
3404,4.630452517,
3405,4.630738935,
3406,4.630715067,
3407,4.630738935,
3408,4.630667331,
3409,4.630595726,
3410,4.63039046,
3411,4.6306005,
3412,9.757859821,
3413,9.755339341,
3414,9.755043375,
3415,9.754465765,
3416,9.754198441,
3417,9.754141157,
3418,9.754069553,
3419,9.753883381,
3420,9.754088647,
3421,9.753697209,
3422,9.753773587,
3423,9.753601736,
3424,9.753649473,
3425,9.753635152,
3426,9.753735398,
3427,9.753258034,
3428,9.753644699,
3429,9.753487169,
3430,9.753425112,
3431,9.753563547,
3432,9.753530132,
3433,9.75339647,
3434,9.753630378,
3435,9.753534905,
3436,9.753248487,
3437,9.753367828,
3438,9.75323894,
3439,9.75323894,
3440,4.627468993,
3441,4.6289345,
3442,4.62940709,
3443,4.62966964,
3444,4.629793755,
3445,4.629970379,
3446,4.629812849,
3447,4.629870133,
3448,4.630228156,
3449,4.630371365,
3450,4.630185193,
3451,4.630256798,
3452,4.630643462,
3453,4.630409554,
3454,4.6305098,
3455,4.630581405,
3456,4.630371365,
3457,4.630715067,
3458,4.630543216,
3459,4.630772351,
3460,4.630920333,
3461,4.630586179,
3462,4.630681651,
3463,4.630576631,
3464,4.630581405,
3465,4.63054799,
3466,4.630867823,
3467,4.631063542,
3468,9.756957604,
3469,9.755367982,
3470,9.75490494,
3471,9.754608974,
3472,9.754532596,
3473,9.754298688,
3474,9.754303461,
3475,9.754050458,
3476,9.75428914,
3477,9.753845192,
3478,9.754045685,
3479,9.754165026,
3480,9.753845192,
3481,9.754198441,
3482,9.753859513,
3483,9.753730625,
3484,9.753754493,
3485,9.754040911,
3486,9.753687662,
3487,9.753907249,
3488,9.753902476,
3489,9.753673341,
3490,9.753907249,
3491,9.753859513,
3492,9.753730625,
3493,9.753716304,
3494,9.753639926,
3495,9.753759266,
3496,4.625082174,
3497,4.627220764,
3498,4.628638534,
3499,4.629345033,
3500,4.629531205,
3501,4.629612357,
3502,4.630027663,
3503,4.630209061,
3504,4.629970379,
3505,4.630342723,
3506,4.630123136,
3507,4.63019474,
3508,4.630256798,
3509,4.627292369,
3510,4.63019474,
3511,4.630891691,
3512,4.63039046,
3513,4.63044297,
3514,4.630719841,
3515,4.630314081,
3516,4.632428803,
3517,4.630471611,
3518,4.630643462,
3519,4.630753256,
3520,4.630767577,
3521,4.630815313,
3522,4.631049222,
3523,4.630820087,
3524,4.630796219,
3525,9.757191512,
3526,9.755845346,
3527,9.755401398,
3528,9.75500996,
3529,9.754966997,
3530,9.754699673,
3531,9.754723541,
3532,9.754570785,
3533,9.754671031,
3534,9.754585106,
3535,9.75449918,
3536,9.754437123,
3537,9.754227083,
3538,9.754403708,
3539,9.754093421,
3540,9.75439416,
3541,9.754165026,
3542,9.754460991,
3543,9.754198441,
3544,9.753969307,
3545,9.754074327,
3546,9.75397408,
3547,9.754126837,
3548,9.754136384,
3549,9.754122063,
3550,9.75413161,
3551,9.753997948,
3552,6.878616325,
3553,2.238334888,
3554,0.2126321477,
3555,0.0289712077,
3556,0.001465506799,
3557,-0.00165645231,
3558,-0.001713735964,
3559,-0.002162457915,
3560,-0.001379581319,
3561,-0.001365260406,
3562,-0.001403449508,
3563,-0.001465506799,
3564,-0.001331844941,
3565,-0.001560979555,
3566,-0.001718509602,
3567,-0.001842624184,
3568,-0.001007237572,
3569,-0.0009595011942,
3570,-0.001150446705,
3571,-0.001546658641,
3572,-0.001556205917,
3573,0.001899907837,
3574,0.0001813982357,
3575,-0.001288882201,
3576,-0.001794887806,
3577,-0.002620727142,
3578,-0.002525254387,
3579,-0.0008401602496,
3580,0.002787804465,
3581,0.004974130569,
3582,-0.000219587338,
3583,0.004224669437,
3584,0.04716354129,
3585,9.760752646,
3586,9.758690434,
3587,9.757377684,
3588,9.757081718,
3589,9.756828716,
3590,9.756169954,
3591,9.756279747,
3592,9.755754647,
3593,9.755840573,
3594,9.75537753,
3595,9.755578022,
3596,9.755248641,
3597,9.755029054,
3598,9.754962223,
3599,0.9435429231,
3600,0.08980167396,
3601,0.007074531193,
3602,-0.0007924238718,
3603,-0.001350939492,
3604,-0.001279334926,
3605,-0.001455959524,
3606,-0.001427317697,
3607,-0.001393902232,
3608,0,
3609,-0.001069294863,
3610,-0.001479827712,
3611,-0.001446412248,
3612,-0.001508469539,
3613,-0.001245919461,
3614,-0.001470280437,
3615,0.01206298268,
3616,0.01239713732,
3617,4.634591261,
3618,4.63378929,
3619,4.633345341,
3620,4.632949129,
3621,4.632772505,
3622,4.632906167,
3623,4.63264839,
3624,4.632629296,
3625,4.632457445,
3626,4.632156706,
3627,4.632066006,
3628,4.632171026,
3629,4.632108969,
3630,4.632166253,
3631,4.632295141,
3632,4.63207078,
3633,4.632295141,
3634,4.632395387,
3635,9.759024589,
3636,9.757363363,
3637,9.756580486,
3638,9.756351352,
3639,9.756360899,
3640,9.755764194,
3641,9.755659174,
3642,9.755730779,
3643,9.755473002,
3644,9.755573249,
3645,9.755153169,
3646,9.75507679,
3647,9.755095885,
3648,9.755105432,
3649,9.754838109,
3650,9.755205679,
3651,9.754890619,
3652,9.754799919,
3653,9.754847656,
3654,9.754847656,
3655,9.75481424,
3656,9.754828561,
3657,9.754947902,
3658,9.754690126,
3659,9.75495745,
3660,9.75470922,
3661,4.625879372,
3662,4.629177956,
3663,4.629812849,
3664,4.630323629,
3665,4.630500253,
3666,4.630471611,
3667,4.630710293,
3668,4.630824861,
3669,4.63086305,
3670,4.631063542,
3671,4.631030127,
3672,7.701925633,
3673,7.981083197,
3674,8.251146981,
3675,8.507710917,
3676,8.708771767,
3677,8.967354952,
3678,9.224591971,
3679,9.387850383,
3680,9.523039805,
3681,9.628599257,
3682,9.702562001,
3683,9.744417257,
3684,9.753821324,
3685,9.730731238,
3686,9.675151773,
3687,9.587937411,
3688,9.470009463,
3689,9.322819116,
3690,9.148609978,
3691,8.94924377,
3692,8.727384181,
3693,8.485971771,
3694,8.228309898,
3695,7.95719114,
3696,7.676233915,
3697,7.437370627,
3698,7.147964063,
3699,6.52762506,
3700,6.252143197,
3701,5.989430815,
3702,5.74192247,
3703,5.512663742,
3704,5.305077329,
3705,5.121502315,
3706,4.964339838,
3707,4.836081738,
3708,4.737759121,
3709,4.670312392,
3710,4.635608046,
3711,4.633469456,
3712,4.664297609,
3713,4.727548309,
3714,4.82195177,
3715,4.82195177,
3716,5.187660161,
3717,5.38045307,
3718,5.596555652,
3719,5.673205954,
3720,6.263757458,
3721,6.539387303,
3722,6.870949863,
3723,7.159711986,
3724,7.449314269,
3725,7.735665705,
3726,7.96863355,
3727,8.239308359,
3728,8.496454679,
3729,8.698126555,
3730,9.026619665,
3731,9.186880233,
3732,9.35555195,
3733,9.496732287,
3734,9.608387675,
3735,9.689568159,
3736,9.738283133,
3737,9.754699673,
3738,9.717804227,
3739,9.717804227,
3740,9.57506291,
3741,9.453478355,
3742,9.303046708,
3743,9.125448288,
3744,8.923404069,
3745,8.698981036,
3746,8.455458678,
3747,8.195686857,
3748,7.923331727,
3749,7.641620267,
3750,7.353846287,
3751,7.063995774,
3752,6.776264757,
3753,6.355139206,
3754,6.087381089,
3755,5.833375822,
3756,5.596856391,
3757,5.380796772,
3758,5.188056373,
3759,5.020649669,
3760,4.881235578,
3761,4.771188906,
3762,4.771188906,
3763,4.656831639,
3764,4.631727078,
3765,4.643503643,
3766,4.689063242,
3767,4.766615761,
3768,4.875559722,
3769,4.98826531,
3770,5.150134594,
3771,5.304561776,
3772,5.512415513,
3773,5.741354407,
3774,5.989068019,
3775,6.251928383,
3776,6.52715247,
3777,6.810272153,
3778,7.098652385,
3779,7.388627012,
3780,7.6755847,
3781,7.956417811,
3782,8.227641588,
3783,8.485494407,
3784,8.726801797,
3785,9.148094426,
3786,9.322480187,
3787,9.322480187,
3788,9.635325313,
3789,9.707106504,
3790,9.746732472,
3791,9.753644699,
3792,9.727828866,
3793,9.669776657,
3794,9.580170702,
3795,9.459641122,
3796,9.310331279,
3797,9.134021741,
3798,8.932846324,
3799,8.709535549,
3800,8.295933251,
3801,8.027559334,
3802,7.749762257,
3803,7.463630409,
3804,7.174009031,
3805,6.884831601,
3806,6.599382383,
3807,6.367397907,
3808,6.098823499,
3809,5.844393378,
3810,5.607229506,
3811,5.389995572,
3812,5.195813534,
3813,5.027466424,
3814,4.886753903,
3815,4.775303782,
3816,4.775303782,
3817,4.658893851,
3818,4.631918024,
3819,4.638104658,
3820,4.676618368,
3821,4.747716929,
3822,4.849720021,
3823,4.981820899,
3824,5.142324923,
3825,5.328969386,
3826,5.539300641,
3827,5.770855488,
3828,5.770855488,
3829,6.24000861,
3830,6.514583481,
3831,6.797703164,
3832,7.08614068,
3833,7.375814568,
3834,7.663173242,
3835,7.944101825,
3836,8.216013007,
3837,8.474686891,
3838,8.71682012,
3839,8.93941485,
3840,9.140074714,
3841,9.315615696,
3842,9.46390398,
3843,9.583784346,
3844,9.673700587,
3845,9.729633301,
3846,9.754718768,
3847,9.736359357,
3848,9.684298063,
3849,9.684298063,
3850,9.508251075,
3851,9.370617551,
3852,9.144528518,
3853,8.942193107,
3854,8.719999363,
3855,8.480620523,
3856,8.220285413,
3857,7.948245343,
3858,7.667044662,
3859,7.380063106,
3860,7.089973911,
3861,6.801665284,
3862,6.518536053,
3863,6.243779783,
3864,5.981377688,
3865,5.655777402,
3866,5.434166042,
3867,5.235286745,
3868,5.060929625,
3869,4.914498286,
3870,4.814022758,
3871,4.721719698,
3872,4.661562314,
3873,4.635302533,
3874,4.634328711,
3875,4.666078176,
3876,4.730106979,
3877,4.80779316,
3878,4.928924219,
3879,5.078563443,
3880,5.255818161,
3881,5.457327733,
3882,5.681268628,
3883,6.052504891,
3884,6.456111192,
3885,6.737808331,
3886,7.025420008,
3887,7.50718508,
3888,7.792371748,
3889,8.06950529,
3890,8.336179791,
3891,8.587392479,
3892,8.821042954,
3893,9.033899463,
3894,9.223532223,
3895,9.386747673,
3896,9.501983289,
3897,9.612516872,
3898,9.69266625,
3899,9.740135304,
3900,9.755453908,
3901,9.738049225,
3902,9.698375521,
3903,9.637139295,
3904,9.472162374,
3905,9.325282313,
3906,9.054612277,
3907,8.844042341,
3908,8.612244037,
3909,8.362964672,
3910,8.097249672,
3911,7.867938434,
3912,7.440926987,
3913,7.151630217,
3914,6.719582582,
3915,6.438138446,
3916,6.166976725,
3917,5.908150085,
3918,5.666121875,
3919,5.307483243,
3920,5.123702962,
3921,4.966287482,
3922,4.837389715,
3923,4.67074202,
3924,4.636004258,
3925,4.633856121,
3926,4.664125758,
3927,4.769885703,
3928,4.879741429,
3929,5.018749761,
3930,5.185865273,
3931,5.37815695,
3932,5.59417838,
3933,5.789720905,
3934,6.040852441,
3935,6.44364245,
3936,6.725344363,
3937,7.012555054,
3938,7.302152563,
3939,7.590198641,
3940,7.873461533,
3941,8.103211946,
3942,8.367642837,
3943,8.696145495,
3944,8.920640133,
3945,9.123261962,
3946,9.301437992,
3947,9.4521847,
3948,9.574093861,
3949,9.665618818,
3950,9.725890769,
3951,9.753167335,
3952,9.748980855,
3953,9.710729695,
3954,9.640857959,
3955,9.519621881,
3956,9.384308344,
3957,9.22018113,
3958,9.030438575,
3959,8.816999683,
3960,8.583120073,
3961,8.154824518,
3962,7.740009715,
3963,7.740009715,
3964,7.212837801,
3965,6.875098154,
3966,6.49659164,
3967,6.222785325,
3968,5.961442977,
3969,5.714922775,
3970,5.488819421,
3971,5.283667564,
3972,5.103372038,
3973,4.903781469,
3974,4.791300242,
3975,4.703899708,
3976,4.63745067,
3977,4.632872751,
3978,4.661719844,
3979,4.723505038,
3980,4.816419124,
3981,4.939354618,
3982,5.091776872,
3983,5.27043504,
3984,5.547310805,
3985,5.622151898,
3986,5.944315164,
3987,5.944315164,
3988,6.525586716,
3989,6.807727804,
3990,7.09617964,
3991,7.386068342,
3992,7.672911463,
3993,7.999905651,
3994,8.269014707,
3995,8.269014707,
3996,8.874846625,
3997,9.083101347,
3998,9.265578425,
3999,9.423299417,
4000,9.551309288,
4001,9.649579395,
4002,9.714505643,
4003,9.74728144,
4004,9.752246023,
4005,9.721546759,
4006,9.669542749,
4007,9.58327834,
4008,9.415217649,
4009,9.259387017,
4010,9.072465682,
4011,8.859251151,
4012,8.633940221,
4013,8.427542444,
4014,8.166968652,
4015,7.891176503,
4016,7.610324298,
4017,7.32212069,
4018,7.032446802,
4019,6.840326976,
4020,6.556333717,
4021,6.281644278,
4022,6.014950683,
4023,5.766201192,
4024,5.535013914,
4025,5.325002493,
4026,5.325002493,
4027,4.979056963,
4028,4.867506595,
4029,4.760892169,
4030,4.685339804,
4031,4.647093418,
4032,4.630672104,
4033,4.647045682,
4034,4.69667242,
4035,4.77767628,
4036,4.889704011,
4037,5.031156446,
4038,5.199957051,
4039,5.394325261,
4040,5.611879029,
4041,5.611879029,
4042,6.192854616,
4043,6.465443654,
4044,6.747489269,
4045,7.034929094,
4046,7.324894174,
4047,7.612739758,
4048,7.895329568,
4049,8.169088147,
4050,8.513792532,
4051,8.75335277,
4052,8.829139044,
4053,9.169852667,
4054,9.341011449,
4055,9.485380577,
4056,9.599546898,
4057,9.683653622,
4058,9.736025202,
4059,9.755735552,
4060,9.747147778,
4061,9.706891691,
4062,9.63465223,
4063,9.530921081,
4064,9.397550415,
4065,9.23638763,
4066,9.048430416,
4067,8.836867563,
4068,8.604548933,
4069,8.354080932,
4070,8.088919674,
4071,7.812363743,
4072,7.527430078,
4073,7.238457915,
4074,6.949247069,
4075,6.6631009,
4076,6.3832798,
4077,6.158040475,
4078,5.899886918,
4079,5.658407677,
4080,5.436552861,
4081,5.237263031,
4082,5.062672003,
4083,4.915534165,
4084,4.797610991,
4085,4.710224778,
4086,4.654483009,
4087,4.634323937,
4088,4.66551966,
4089,4.729620068,
4090,4.824734801,
4091,4.950319664,
4092,5.191798905,
4093,5.454969555,
4094,5.678533334,
4095,5.921649932,
4096,6.180934842,
4097,6.453495239,
4098,6.734901186,
4099,7.022298048,
4100,7.312043541,
4101,7.600185091,
4102,7.883171112,
4103,8.157220884,
4104,8.418625289,
4105,8.625338126,
4106,8.85604804,
4107,9.098085796,
4108,9.279488806,
4109,9.433915988,
4110,9.55964406,
4111,9.655589405,
4112,9.720143309,
4113,9.752064625,
4114,9.751305617,
4115,9.717732622,
4116,9.652438805,
